files.file_name	datasets.title	files.data_modality	files.reference_genome	ollama_model	response_time
11_15_22_R1041_Duplex_HG002_12_Dorado_v0.1.1_400bps_sup_stereo_duplex_pass.bam	ANVIL_HPRC	genomic	unknown	llama3.2	146.36
06_28_22_R941_GM18612_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	163.75
YWHAG-BG293LV06-75B_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	102.04
11_15_22_R1041_Duplex_HG002_4_duplex_splitduplex_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	111.67
m84046_230703_225306_s4.fail_reads.default.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	119.7
HG01361_aligned_CHM13v1Y_winnowmap.sorted.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	149.06
RBM14-BG293LV06-29_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	126.7
HG01123_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	217.53
m64076_220520_234906-bc2020.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	140.02
HG002_3_R1041_UL_Guppy_6.3.7_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	134.57
ZCCHC9-BGRSLV05-52_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	unknown	llama3.2	161.51
09_14_22_R941_HG00280_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	133.07
m84046_230906_215022_s3.fail_reads.bc2036.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	149.62
HG01175.hifiasm_mat.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	233.96
r54329U_20211230_011644_B01_q9_forDC.bam	ANVIL_HPRC	genomic	unknown	llama3.2	164.91
m84081_230628_190945_s2.hifi_reads.bc1010.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	124.83
ZNF706-BGRSLV03-67_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	163.58
NA21309.f1_assembly_v2.hap1.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	121.2
MAZ-BGRSDLV02-47dox_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	187.19
r54329U_20220825_172948_C01_q9_forDC.bam	ANVIL_HPRC	sequencing reads (e.g., BAM)	hg19	llama3.2	135.53
r54329U_20220901_220229_C01_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	196.43
HG01258(paternal).CHM13Y_EBV.bam	ANVIL_HPRC	transcriptomic	T2T-CHM13	llama3.2	93.55
m84046_231202_110908_s4.fail_reads.bc2053.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	160.67
HG02818_aligned_CHM13v1Y_winnowmap.sorted.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	93.05
m64136_220613_120618_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	126.04
m64136_210519_033858.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	147.4
HG03492.hifiasm_pat.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	154.96
m64136_211108_160613-bc1001.5mc.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	108.62
NT-BGRSLV02-2_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	224.32
HG02486.maternal.hifi.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	130.17
HG03579.maternal.hifi.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	159.55
DDX59-BGRSLV02-24_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	hg19	llama3.2	127.83
m64136_220520_191100_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	92.26
m64330e_220803_140136.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	105.2
HG002.pat.contigs.toCHM13v1.1.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	130.14
m64043_200827_191459.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	120.17
08_17_21_R941_HG01943_2_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	102.91
m84081_231105_031800_s4.hifi_reads.default.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	159.78
r54329U_20211230_011644_C01.reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	160.29
04_11_23_R941_HG02630_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	hg19	llama3.2	180.19
TEX13A-BGRSDLV04-94_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	hg19	llama3.2	160.67
m64109_200304_195708.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	94.61
NGRN-BG293LV06-105B_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	215.78
04_12_22_R941_HG02965_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	99.86
m64136_210726_163800_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	133.33
m84081_230721_192906_s4.hifi_reads.bc1011.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	596.26
08_10_22_R941_HG02391_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	103.7
HG03579.CHM13Y_EBV.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	114.66
m84081_230630_204121_s4.hifi_reads.default.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	216.48
USP39-BGRSLV05-40_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	216.86
02_15_22_R941_HG03239_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	117.61
HG02080.hifiasm_pat.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	138.89
07_27_21_R941_HG03688_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	155.99
09_27_2022_R941_GM20905_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	162.63
m64136_200608_190329.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	103.05
m64043_200502_223511.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	112.38
m84046_230703_225306_s4.fail_reads.bc2062.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	173.32
HG002_1_Dorado_R1041_ULNEB_400bps_sup.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	213.43
m64334e_220426_185110.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	122.77
m64076_200313_161705.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	158.5
HG00438.hifiasm_mat.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	101.93
HG005vCHM13_20200921_wm_ONT.sort.bam	ANVIL_T2T	genomic	T2T-CHM13	llama3.2	417.64
HG03516.maternal.hifi.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	96.12
NT-BGRSLV03-2_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	unknown	llama3.2	134.76
08_10_21_R941_HG01433_1_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	99.32
m64043_200508_172634.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	1351.04
PCBP3-BG293LV06-42_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	132.42
m54329U_211214_012740-bc1009.5mc.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	111.17
r54329U_20210507_223310_A01-bc1003_BAK8A_OA_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	121.43
m64076_220916_183810-bc2060.5mc.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	523.55
HG002.mat.contigs.toCHM13v1.1.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	334.13
m64043_211212_045901-bc1021.5mc.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	162.1
m64076_200215_021919.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	165.14
ZNF473-BGRSDLV02-92dox_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	185.77
HG00733_20190925_EEE_m54329U_190607_185248.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	119.31
06_28_22_R941_GM18747_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	137.43
HG00733.CHM13Y_EBV.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	625.59
m64043_220607_102715_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	126.99
08_10_21_R941_HG01993_3_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	114.43
02_15_22_R941_HG03050_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	139.76
SCAF8-BG293LV06-51_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	122.46
m54306Ue_220402_052301.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	136.29
10_12_21_R941_HG02015_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	hg19	llama3.2	200.71
HG01891.CHM13Y_EBV.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	127.25
HG01106.GRCh38_no_alt.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	142.51
NT-BGRSLV06-1_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	130.18
HG02630.f1_assembly_v2_genbank.hap1.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	141.71
RBM22-BG293LV06-12_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	1144.87
RBM5-BG293LV06-49_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	145.36
06_22_21_R941_HG02135_1_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	hg19	llama3.2	120.96
m64043_211222_184851-bc1003.5mc.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	226.17
HG01071_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	151.38
HNRNPF-BG293LV05-8_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	156.61
HG02630.CHM13Y_EBV.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	155.1
NA19240.paternal.hap2.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	185.15
m64043_200714_124814.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	95.01
m54329U_220823_191353-bc2011.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	154.23
r64076_20210607_213707_A01_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	147.75
m84081_231029_013437_s1.fail_reads.default.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	124.51
r64457e_20220831_194757_B01_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	150.34
CISD2-BGRSDLV02-82_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	unknown	llama3.2	130.35
HG02717.paternal.hap2.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	198.75
12_7_22_R941_HG01258_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	116.12
RNPS1-BG293LV03-11_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	162.25
DDX5-BG293LV04-23_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	103.77
HG02145.f1_assembly_v2.hap2.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	109.51
HG02886.f1_assembly_v2.hap1.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	161.49
08_17_21_R941_HG02738_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	unknown	llama3.2	137.77
02_15_22_R941_HG02514_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	174.5
m84081_231222_081401_s1.fail_reads.bc2023.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	143.69
HG002_1_R1041_UL_Guppy_6.3.7_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	185.79
m84046_230428_224315_s2.fail_reads.bc2091.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	133.1
RBM10-BGRSDLV04-23dox_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	199.17
HG00621.GRCh38_no_alt.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	175.84
HG01123_aligned_CHM13v1Y_winnowmap.sorted.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	141.74
TOB2-BG293LV03-20_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	142.21
m84046_230707_192442_s1.fail_reads.default.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	165.64
m54329U_210507_224951-bc1003_BAK8A_OA.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	134.08
HG01978_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	128.1
ZMAT5-BGRSDLV02-67dox_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	123.58
11_15_22_R1041_Duplex_HG002_6_duplex_splitduplex_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	174.51
m54329U_210709_030038.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	158.17
03_01_22_R941_HG01940_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	99.39
08_10_21_R941_HG00642_1_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	112.76
08_17_21_R941_HG02735_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	117.18
m84081_231222_121301_s3.hifi_reads.bc2026.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	119.8
U2AF1-BGRSDLV04-7dox_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	111.36
06_28_22_R941_HG02165_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	116.88
09_14_22_R941_HG01784_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	hg19	llama3.2	1132.35
HG01071.paternal.CHM13Y_EBV.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	116.16
NA19240.f1_assembly_v2_genbank.hap2.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	129.06
09_14_22_R941_HG01530_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	162.49
05_17_22_R941_GM18522_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	161.39
11_15_22_R1041_Duplex_HG002_3_duplex_splitduplex_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	136.75
m64076_220216_013707-bc1010.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	172.68
12_08_21_R941_HG00423_3_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	161.41
m84046_230703_222200_s3.hifi_reads.bc2048.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	88.31
HG00673.hifiasm_mat.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	101.96
11_15_22_R1041_Duplex_HG002_4_duplex_splitduplex_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	144.28
m64136_211121_153454_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	128.06
HG02723.paternal.hifi.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	217.38
m84081_230628_190945_s2.fail_reads.bc1017.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	502.18
07_27_21_R941_HG04115_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	154.41
HG00733.hifiasm_pat.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	163.01
m84046_230728_232723_s1.hifi_reads.bc2096.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	114.5
HG02723.maternal.f1_assembly_v2.chm13_v1.0_plusY.Winnowmap.sorted.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	209.9
06_28_22_R941_HG00323_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	hg19	llama3.2	155.14
03_01_22_R941_HG01940_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	116.49
m64136_211111_194404_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	109.65
m64043_200505_112554.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	127.3
05_17_22_R941_HG03209_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	211.66
08_10_21_R941_HG04228_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	163.93
m64076_200125_231256.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	171.91
HG01109.f1_assembly_v2_genbank.hap1.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	153.28
HG02559_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	130.12
m64043_200314_004623.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	180.22
08_17_21_R941_HG02293_1_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	203.62
11_15_22_R1041_Duplex_HG002_9_Dorado_v0.1.1_400bps_sup_stereo_duplex_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	130.58
HG03579.paternal.ont.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	153.0
r64076_20220831_190523_D01_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	172.01
NA21309.CHM13.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	163.94
m84081_230623_212309_s3.fail_reads.bc1016.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	151.71
HG00621.f1_assembly_v2_genbank.hap1.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	112.45
1_11_23_R941_HG01106_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	206.08
08_10_21_R941_HG02647_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	155.64
10_12_21_R941_HG02015_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	107.34
ZRANB2-BGRSLV02-22_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	169.64
HG02572.maternal.GRCh38_no_alt.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	196.32
m84046_230831_231439_s1.hifi_reads.bc2034.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	133.63
07_20_21_R941_HG02668_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	168.34
m84081_231124_031433_s4.fail_reads.bc2093.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	106.71
08_25_21_R941_HG02004_1_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	1669.1
HG02148_aligned_GRCh38_winnowmap.sorted.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	215.97
m84046_230628_175536_s3.hifi_reads.bc2062.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	138.98
HG02486_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	113.94
m64055e_210712_200125.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	128.98
HG02148.maternal.GRCh38_no_alt.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	165.15
HG00673.f1_assembly_v2_genbank.hap1.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	102.15
WBP4-BGRSLV08-4_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	unknown	llama3.2	107.54
m64043_211126_061537_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	127.59
m64076_200317_041201.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	171.98
HG01109vCHM13_20200921_wm_ONT.sort.bam	ANVIL_T2T	genomic	T2T-CHM13	llama3.2	101.34
NA20129.hifiasm_pat.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	122.91
08_03_21_R941_HG01975_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	104.03
04_12_22_R941_HG02965_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	106.39
m84046_230715_060901_s1.hifi_reads.bc2083.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	209.27
HG00438_aligned_GRCh38_winnowmap.sorted.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	107.76
m84081_231027_205726_s4.fail_reads.default.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	119.86
m84081_231222_121301_s3.fail_reads.bc2021.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	138.19
MBNL2-BG293LV06-13_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	105.23
1_11_23_R941_HG00741_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	248.24
HG02630.maternal.hifi.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	149.36
EIF4B-BG293LV06-15_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	739.87
m64043_211120_054831-bc1008.5mc.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	176.45
m64330e_220407_180519.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	93.91
m84081_231027_195514_s2.hifi_reads.default.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	138.97
r54329U_20220825_172948_A01_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	99.86
m54329U_211222_104516-bc1010.5mc.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	110.93
08_10_21_R941_HG01993_3_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	127.19
m64043_200603_012738.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	115.99
RNPS1-BG293LV06-9_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	122.48
RPS19BP1-BG293LV05-81_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	136.48
HG00741_aligned_CHM13v1Y_winnowmap.sorted.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	158.19
m64043_210412_162533_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	133.7
SNRNP48-BGRSLV03-45_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	147.05
m64043_200412_040054.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	150.69
HG02055.maternal.CHM13Y_EBV.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	118.74
m64076_210502_044702.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	109.82
m84081_230624_210225_s2.fail_reads.bc1016.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	95.87
m64043_200407_002219.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	149.96
m54329U_220117_123334-bc1012.hifi_reads.bam	ANVIL_HPRC	genomic	unknown	llama3.2	118.34
PHF7-BGRSDLV02-50_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	129.26
m84081_230630_190803_s1.hifi_reads.bc1009.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	134.2
m84081_231112_034048_s4.fail_reads.bc2079.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	108.51
NT-BGRSDLV03-4dox_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	214.14
m64136_210624_033152.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	121.39
m64136_201107_033114.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	122.77
PIAS4-BGRSLV06-15_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	unknown	llama3.2	130.78
